2018-05-21 01:27:18	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:28:20	14.092520, 14.100620, 13.793625, 13.641250
2018-05-21 01:28:20	本次不操作 eos_usdt
2018-05-21 01:28:20	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:29:21	14.089260, 14.092520, 13.801250, 13.647525
2018-05-21 01:29:21	本次不操作 eos_usdt
2018-05-21 01:29:21	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:30:22	14.083100, 14.091760, 13.815600, 13.671925
2018-05-21 01:30:22	本次不操作 eos_usdt
2018-05-21 01:30:22	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:31:23	14.069940, 14.083100, 13.828675, 13.686850
2018-05-21 01:31:23	本次不操作 eos_usdt
2018-05-21 01:31:23	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:32:24	14.059500, 14.069920, 13.836700, 13.697850
2018-05-21 01:32:24	本次不操作 eos_usdt
2018-05-21 01:32:24	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:33:28	14.048140, 14.059500, 13.841600, 13.703325
2018-05-21 01:33:28	本次不操作 eos_usdt
2018-05-21 01:33:28	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:34:29	14.039140, 14.048140, 13.863600, 13.722850
2018-05-21 01:34:29	本次不操作 eos_usdt
2018-05-21 01:34:29	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:35:30	14.043680, 14.039140, 13.867250, 13.719000
2018-05-21 01:35:30	本次不操作 eos_usdt
2018-05-21 01:35:30	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:36:31	14.049700, 14.043680, 13.847675, 13.699425
2018-05-21 01:36:31	本次不操作 eos_usdt
2018-05-21 01:36:31	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:37:32	14.055880, 14.049700, 13.854025, 13.704925
2018-05-21 01:37:32	本次不操作 eos_usdt
2018-05-21 01:37:32	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:38:33	14.062500, 14.055740, 13.853175, 13.705275
2018-05-21 01:38:33	本次不操作 eos_usdt
2018-05-21 01:38:33	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:39:34	14.059420, 14.062500, 13.841575, 13.704625
2018-05-21 01:39:34	本次不操作 eos_usdt
2018-05-21 01:39:34	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:40:36	14.050360, 14.059420, 13.840225, 13.701775
2018-05-21 01:40:36	本次不操作 eos_usdt
2018-05-21 01:40:36	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:41:37	14.031600, 14.043400, 13.839350, 13.702100
2018-05-21 01:41:37	本次不操作 eos_usdt
2018-05-21 01:41:37	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:42:38	14.018120, 14.029740, 13.836900, 13.702000
2018-05-21 01:42:38	本次不操作 eos_usdt
2018-05-21 01:42:38	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:43:39	14.021800, 14.018100, 13.831825, 13.687275
2018-05-21 01:43:39	本次不操作 eos_usdt
2018-05-21 01:43:39	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:44:40	14.025180, 14.022080, 13.828700, 13.681200
2018-05-21 01:44:40	本次不操作 eos_usdt
2018-05-21 01:44:40	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:45:41	14.026080, 14.025180, 13.828225, 13.683475
2018-05-21 01:45:41	本次不操作 eos_usdt
2018-05-21 01:45:41	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:46:42	14.018120, 14.024260, 13.817350, 13.687350
2018-05-21 01:46:42	本次不操作 eos_usdt
2018-05-21 01:46:42	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:47:43	14.014300, 14.018120, 13.813550, 13.680775
2018-05-21 01:47:43	本次不操作 eos_usdt
2018-05-21 01:47:43	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:48:43	14.004460, 14.014300, 13.787750, 13.657575
2018-05-21 01:48:43	本次不操作 eos_usdt
2018-05-21 01:48:43	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:49:44	13.994440, 14.004460, 13.792500, 13.667200
2018-05-21 01:49:44	本次不操作 eos_usdt
2018-05-21 01:49:44	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:50:45	13.988420, 13.994440, 13.790650, 13.668175
2018-05-21 01:50:45	本次不操作 eos_usdt
2018-05-21 01:50:45	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:51:46	13.992420, 13.988420, 13.809725, 13.694000
2018-05-21 01:51:46	本次不操作 eos_usdt
2018-05-21 01:51:46	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:52:46	13.994140, 13.992420, 13.813275, 13.700775
2018-05-21 01:52:46	本次不操作 eos_usdt
2018-05-21 01:52:46	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:53:47	13.990180, 13.990320, 13.804500, 13.694500
2018-05-21 01:53:47	本次不操作 eos_usdt
2018-05-21 01:53:47	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:54:48	13.990340, 13.990180, 13.802500, 13.696325
2018-05-21 01:54:48	本次不操作 eos_usdt
2018-05-21 01:54:48	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:55:49	13.992140, 13.990340, 13.811950, 13.703500
2018-05-21 01:55:49	本次不操作 eos_usdt
2018-05-21 01:55:49	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:56:49	13.991940, 13.992140, 13.817400, 13.707650
2018-05-21 01:56:49	本次不操作 eos_usdt
2018-05-21 01:56:49	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:57:50	13.993760, 13.991940, 13.827225, 13.717225
2018-05-21 01:57:50	本次不操作 eos_usdt
2018-05-21 01:57:50	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:58:51	13.993800, 13.993780, 13.832050, 13.719525
2018-05-21 01:58:51	本次不操作 eos_usdt
2018-05-21 01:58:51	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:59:52	13.990340, 13.990360, 13.843450, 13.727900
2018-05-21 01:59:52	本次不操作 eos_usdt
2018-05-21 01:59:52	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:00:52	13.996320, 13.990340, 13.852575, 13.727000
2018-05-21 02:00:52	本次不操作 eos_usdt
2018-05-21 02:00:52	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:01:53	14.002320, 13.996320, 13.852350, 13.726775
2018-05-21 02:01:53	本次不操作 eos_usdt
2018-05-21 02:01:53	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:02:54	14.010300, 14.002320, 13.843275, 13.715225
2018-05-21 02:02:54	本次不操作 eos_usdt
2018-05-21 02:02:54	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:03:55	14.026140, 14.010300, 13.851900, 13.714400
2018-05-21 02:03:55	本次不操作 eos_usdt
2018-05-21 02:03:55	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:04:56	14.042000, 14.026140, 13.865175, 13.727675
2018-05-21 02:04:56	本次不操作 eos_usdt
2018-05-21 02:04:56	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:05:57	14.050000, 14.042000, 13.854625, 13.724050
2018-05-21 02:05:57	本次不操作 eos_usdt
2018-05-21 02:05:57	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 02:06:57	14.054000, 14.050000, 13.860025, 13.739825
2018-05-21 02:06:57	本次不操作 eos_usdt
2018-05-21 02:06:57	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
